placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
12281184,0,4,"Was craving for Asian food and ended up at Black Pepper. Had the roti, hainan chicken, pad Thai and 2 desserts- pandan panna cotta and black sticky rice. They were all good. I’m not a big fan of hainan chicken but this one I really liked. Recommended the place to my in-laws and they approve! ","Lunch in Menlo Park ",248,"San Francisco, California",28jul2019,30jun2019
12281184,1,5,"Came here for lunch on a Tuesday and there were a couple other tables but it was quiet - good spot for lunch with a colleague to discuss some work. There was a lunch special menu and I got the Pad Thai, while she got the black pepper prawns. I really liked my dish - I enjoyed the noodle texture and they were generous with the shrimp/calamari. There was tofu as well, so vegetarians could get the fish and be accommodated. The waiter said it was medium spicy but it wasn’t spicy to me although the flavor was good. The black pepper prawns were slightly spicy and had a strong sauce. It comes with your choice of turmeric, brown, or white rice. The tumeric rice was soft and moist so I would get that (plus tumeric has anti-inflammatory properties!). Waiter made sure we ordered with enough time to get the orders in before the kitchen closed but wasn’t pushy about it which was nice. He also made sure to keep our water glasses full. Overall a good experience!","Flavorful lunch specials",134,"Santa Monica, California",12jul2019,31jul2019
12281184,2,5,"Love this restaurant.  Calamari, anything black pepper, roti prata and chicken spring rolls. Great cocktails. Exceptional service ","Great food and service ",159,"Chicago, Illinois",22may2019,28feb2019
12281184,3,4,"We had a party of 18 and the restaurant was able to accommodate us nicely. The servers were able to handle the table pretty well for the most part. Everyone received their correct order, but one of the salmon dishes had to be returned as it was undercooked. The dishes were flavorful, but if you don’t tolerate spice in your food then be explicit when ordering. My dish had some heat, but a moderate amount that made the dish balance well.","Nice establishment for large groups",113,"San Francisco, California",18may2019,31may2019
12281184,4,5,"After dining there on three occasions, my solid opinion is there is definitely something special about this place.  I have decided to not expect the expected and just be surprised by the exquisite flavors of each dish.  The calamari appetizer is the best I have ever had, break away tender with a nongreasy sweet onion coating.  It's not just the food but the staff and managers, as well.  They are very knowledgeable about the dishes on the menu. 
Matt, one of the managers, said for him to be good at his job, he must dominate the menu.  Well said and well done.","An asian fusion vibe and panache",14,"Astoria, Oregon",07may2019,31may2019
12281184,5,5,"Great Share plate with good flavors and excellent service.  Price are okay but portions are good and wine prices are very reasonable.  The atmosphere is good too. Nice to have a local place with interesting Asian fusion and a full bar.","Finally Something Interesting and Decent in Menlo Park",87,"Menlo Park, California",14feb2019,28feb2019
12281184,6,4,"I had the Black Pepper steak - it was great. It came with eggplant. Best eggplant I’ve ever had that wasn’t parmigiana. Pad Thai was solid too. Big place. ","Tasty food and drinks",14,"San Mateo, California",04feb2019,28feb2019
12340867,0,5,"来过两次，非常好吃，是一种半自助的形式，你可以根据你的喜欢，让服务员选三文鱼、鳗鱼，还有各种蔬菜、调料。去年是在儿子带领下，和朋友一起来吃的。","Very good.",,"",17jun2019,30jun2019
12378747,0,5,"Mycket god mat, fantastisk service. Mysigt ett riktigt trevligt ställe. Personalen pratar nåde amerikanska och spanska. Rekommenderas varmt!","Middag mer familj, barn och vänner",5,"Strangnas, Sweden",18jul2019,31jul2019
12378747,1,5,"Service was very good, love the oyster bar and the menu, always have interesting variety of seafood and meat.  They also have really good selection of wine. This is really a great place to hang out after work.  Definitely recommending to my colleagues.","Love this restaurant",3,"Sedona, Arizona",27mar2019,31mar2019
12378747,2,5,"I really like this place.  They always have an interesting menu with good examples of meat, fish. veggie options.  Wine list is very good and the staff are very helpful","Great food in a welcoming environment",46,"",26feb2019,28feb2019
12378747,3,2,"After about a year went back for drinks and appetizers.  Place is empty and service is STILL bad. Had to flag waiter to get another drink and they never brought additional appetizer. We need a good casual place to meet and drink and eat and this is not it. Very disappointed","Tried it again very disappointed",87,"Menlo Park, California",21feb2019,28feb2019
12378747,4,4,"Oyster Bar is great.  Fun Restaurant with a UK feel to it.  Service was very great good locals hangout","Fun Restaurant & Bar",3,"Chicago, Illinois",31jan2019,31jan2019
12591778,0,1,"My boyfriend and I have dined at 8 Nobu locations throughout 7 countries and this is by far the worst omakase we have ever experienced. 

We normally are stuffed to the brim after a 500 dollar meal (with only one alcoholic beverage) as we should be, and we legitimately left hungry after our dinner at this Palo Alto location. Portions were a fraction of the size compared to every other omakase we’ve had and zero signature dishes were served. No miso black cod, rock shrimp, jalapeño yellowtail or any red meat. In hindsight if we had known we would have ordered individually but every other Nobu we’ve been to keeps that consistent with their signature omakase. 

Our meals at Nobu in other locations have been outstanding and something we look forward to everywhere we go and this was the most disappointing and underwhelming meal thus far. Nobu as a whole will still be our favorite restaurant but do not waste your time or money at this location. ","Terrible experience ",5,"Seattle, Washington",15aug2019,31aug2019
12591778,1,3,"I've enjoyed eating at Nobu in Los Angeles and many times in the BIG Apple (NYC)  This Nobu is NOT up to par with either one. This Nobu is super expensive and much smaller portions.","Nobu is a Special Place",323,"San Francisco, California",06aug2019,30jun2019
12591778,2,5,"The sauces were absolutely amazing! Subtle flavors with huge impact. Even the mixed drinks are a work of art! Expensive and small portions. But the flavors are some of the best I’ve ever had. From mixed drink, appetizers, main course and dessert-exemplary!!!","Excellent flavors",10,"",14jul2019,31jul2019
12591778,3,5,"A friend and I decided to hang out at Nobu to catch up and we had an incredible time.  The staff - Jordan, Jerick, John, Jennifer, Kassandra, and Yvonne - took excellent care of us.  The drinks and appetizers were delicious and we got to try some of the special creations.  The team made us feel so good and were so interactive and pleasant that we stayed far longer than expected and created some very nice memories.  Hats off to this group of wonderful employees serving excellent cocktails and snacks.","Bar/Lounge is Wonderful",149,"New York City, New York",11jun2019,30jun2019
